icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
3c6523,LHX85P  ,Germany,1764668078,1764668078,10.3159,45.688,11506.2,False,220.86,40.18,-5.2,,11521.44,1000,False,0,2025-12-02 09:34:39+00:00
485706,PHIFR   ,Kingdom of the Netherlands,1764668064,1764668064,5.5375,52.4661,137.16,False,27.66,226.51,-1.3,,137.16,7000,False,0,2025-12-02 09:34:39+00:00
896197,UAE5RQ  ,United Arab Emirates,1764668077,1764668078,0.1158,46.8804,12496.8,False,262.09,108.9,0.33,,12329.16,1165,False,0,2025-12-02 09:34:39+00:00
896196,UAE1GP  ,United Arab Emirates,1764668077,1764668078,21.8891,40.2153,12192.0,False,225.01,290.76,0.0,,12222.48,4145,False,0,2025-12-02 09:34:39+00:00
738103,ELY026  ,Israel,1764668078,1764668078,7.4822,44.9166,11879.58,False,243.4,130.46,0.33,,11902.44,2237,False,0,2025-12-02 09:34:39+00:00
896193,UAE9CL  ,United Arab Emirates,1764668078,1764668078,25.1254,43.7281,12192.0,False,235.08,288.63,0.0,,12138.66,5367,False,0,2025-12-02 09:34:39+00:00
896192,UAE33T  ,United Arab Emirates,1764668078,1764668078,16.8108,48.8615,11582.4,False,251.93,296.3,0.0,,11521.44,3235,False,0,2025-12-02 09:34:39+00:00
4a3122,AIZ283  ,Romania,1764668078,1764668078,17.8805,47.4695,10972.8,False,232.1,305.35,0.33,,10881.36,5551,False,0,2025-12-02 09:34:39+00:00
3c15c2,OCN77   ,Germany,1764668078,1764668078,6.4135,51.4162,11399.52,False,225.22,122.31,-4.88,,11338.56,5216,False,0,2025-12-02 09:34:39+00:00
3c15c1,OCN691  ,Germany,1764668078,1764668078,8.5511,50.1958,2705.1,False,154.18,80.98,-6.83,,2727.96,5225,False,0,2025-12-02 09:34:39+00:00
42475f,VPCCC   ,United Kingdom,1764667895,1764667907,17.6297,40.2577,10363.2,False,220.64,307.99,0.0,,10378.44,5532,False,0,2025-12-02 09:34:39+00:00
896175,UAE145  ,United Arab Emirates,1764668078,1764668078,5.5894,52.5069,2781.3,False,153.64,286.74,-9.75,,2743.2,3224,False,0,2025-12-02 09:34:39+00:00
896173,UAE81W  ,United Arab Emirates,1764667984,1764667984,2.1027,41.2933,,True,0.0,151.88,,,,,False,0,2025-12-02 09:34:39+00:00
a4c2ad,JBU31   ,United States,1764668078,1764668078,3.6306,52.5202,2842.26,False,154.9,88.48,-5.85,,2773.68,6316,False,0,2025-12-02 09:34:39+00:00
aa9bbf,AVA229  ,United States,1764668077,1764668078,-3.6172,48.9624,10972.8,False,238.43,267.4,-0.33,,10698.48,0666,False,0,2025-12-02 09:34:39+00:00
a0f427,UAL987  ,United States,1764668078,1764668078,-4.387,49.47,11879.58,False,270.1,90.65,0.0,,11582.4,,False,0,2025-12-02 09:34:39+00:00
896187,UAE69R  ,United Arab Emirates,1764668078,1764668078,26.3543,44.6944,10972.8,False,231.59,320.23,0.0,,10934.7,0532,False,0,2025-12-02 09:34:39+00:00
896188,UAE7ER  ,United Arab Emirates,1764668079,1764668079,16.015,47.8922,11582.4,False,245.21,293.23,-1.3,,11529.06,3255,False,0,2025-12-02 09:34:39+00:00
896182,UAE7AM  ,United Arab Emirates,1764668078,1764668078,10.4396,41.2421,12192.0,False,246.17,258.55,0.0,,12184.38,2313,False,0,2025-12-02 09:34:39+00:00
896181,UAE73   ,United Arab Emirates,1764668078,1764668078,18.8471,46.9685,12192.0,False,246.5,293.62,0.0,,12100.56,3246,False,0,2025-12-02 09:34:39+00:00
896180,UAE185  ,United Arab Emirates,1764667807,1764667810,19.1777,38.6678,12199.62,False,225.09,292.58,0.0,,12245.34,0575,False,0,2025-12-02 09:34:39+00:00
c07a0c,TSC5002 ,Canada,1764668077,1764668078,23.991,57.0418,609.6,False,73.36,185.23,-5.2,,685.8,1406,False,0,2025-12-02 09:34:39+00:00
40690a,EZY894F ,United Kingdom,1764668078,1764668078,-3.1045,55.4592,2964.18,False,201.19,355.75,-3.58,,2827.02,6242,False,0,2025-12-02 09:34:39+00:00
40690c,EZY54ZY ,United Kingdom,1764668007,1764668008,-2.3532,36.8481,7.62,False,64.6,252.86,-3.58,,99.06,2012,False,0,2025-12-02 09:34:39+00:00
781b2b,HLF9837 ,China,1764668078,1764668078,14.2572,50.1054,,True,5.92,30.94,,,,5235,False,0,2025-12-02 09:34:39+00:00
4b5d98,ATL779  ,Switzerland,1764667995,1764667995,8.5551,47.4626,,True,0.64,112.5,,,,,False,0,2025-12-02 09:34:39+00:00
896169,UAE166  ,United Arab Emirates,1764668078,1764668078,3.8881,52.1852,11277.6,False,233.86,111.82,-0.33,,11102.34,4652,False,0,2025-12-02 09:34:39+00:00
4a91f9,SAS63Z  ,Sweden,1764668078,1764668078,14.397,53.6739,11582.4,False,225.59,194.26,0.0,,11551.92,1164,False,0,2025-12-02 09:34:39+00:00
4a91f8,SAS49L  ,Sweden,1764668072,1764668072,12.3306,42.4009,2438.4,False,143.15,177.53,-8.13,,2567.94,6041,False,0,2025-12-02 09:34:39+00:00
4951ca,TAP7AB  ,Portugal,1764668078,1764668078,-4.8804,42.8515,10980.42,False,236.42,23.33,0.0,,10828.02,5431,False,0,2025-12-02 09:34:39+00:00
4951d3,TAP432  ,Portugal,1764668078,1764668078,-2.9682,42.6042,11590.02,False,248.78,54.77,-0.33,,11506.2,2252,False,0,2025-12-02 09:34:39+00:00
4951d5,TAP93ZR ,Portugal,1764668078,1764668078,-6.0235,41.0965,11582.4,False,243.84,56.44,-0.33,,11483.34,5470,False,0,2025-12-02 09:34:39+00:00
408000,EZY31CD ,United Kingdom,1764668079,1764668079,3.9987,47.7033,11574.78,False,235.89,334.83,0.33,,11513.82,4066,False,0,2025-12-02 09:34:39+00:00
3dd307,RDF27   ,Germany,1764668078,1764668078,7.7384,47.8584,1196.34,False,58.21,243.21,-2.93,,1234.44,7000,False,0,2025-12-02 09:34:39+00:00
39e40c,FHZAM   ,France,1764668074,1764668076,1.4993,43.5883,,True,12.35,334.69,,,,7000,False,0,2025-12-02 09:34:39+00:00
4951d2,TAP832  ,Portugal,1764668078,1764668078,7.2911,40.672,11590.02,False,228.18,92.84,0.0,,11643.36,5232,False,0,2025-12-02 09:34:39+00:00
398d74,FHDLU   ,France,1764668078,1764668078,5.7933,43.3949,1386.84,False,44.64,207.45,2.28,,1447.8,,False,0,2025-12-02 09:34:39+00:00
39dd49,CCM78JG ,France,1764668078,1764668078,7.8223,43.0389,5623.56,False,228.69,153.55,-7.48,,5684.52,1000,False,0,2025-12-02 09:34:39+00:00
aaee43,DAL56   ,United States,1764668078,1764668078,-2.6174,53.737,11887.2,False,240.95,107.78,0.33,,11536.68,6302,False,0,2025-12-02 09:34:39+00:00
3944f8,AFR78KW ,France,1764668078,1764668078,3.2803,51.5733,10668.0,False,261.19,3.05,0.0,,10477.5,7551,False,0,2025-12-02 09:34:39+00:00
39dd42,CCM35AT ,France,1764668078,1764668078,7.3276,43.7315,10660.38,False,238.14,125.68,0.0,,10728.96,1000,False,0,2025-12-02 09:34:39+00:00
45d1f4,FHUBC   ,Denmark,1764668079,1764668079,4.7041,43.8918,1516.38,False,43.33,227.41,0.33,,1569.72,,False,0,2025-12-02 09:34:39+00:00
400980,BAW432  ,United Kingdom,1764668078,1764668078,4.7137,52.3817,198.12,False,65.95,183.13,-3.9,,175.26,5203,False,0,2025-12-02 09:34:39+00:00
4844ef,MPH6121 ,Kingdom of the Netherlands,1764668078,1764668078,-8.3855,51.0506,9144.0,False,240.66,264.97,0.33,,8755.38,6456,False,0,2025-12-02 09:34:39+00:00
400978,CLB369  ,United Kingdom,1764668078,1764668078,-1.9077,54.5977,1310.64,False,69.63,251.03,0.0,,1188.72,,False,0,2025-12-02 09:34:39+00:00
440ca9,EJU12QT ,Austria,1764668078,1764668078,-4.6762,39.3086,11582.4,False,235.14,22.92,0.33,,11605.26,6454,False,0,2025-12-02 09:34:39+00:00
452164,LZB450  ,Bulgaria,1764668078,1764668078,20.9783,43.2124,10660.38,False,243.07,99.5,-0.33,,10683.24,1244,False,0,2025-12-02 09:34:39+00:00
3c0cb2,TUI6BM  ,Germany,1764668078,1764668078,-5.1887,45.0852,10668.0,False,213.0,227.45,0.33,,10431.78,1135,False,0,2025-12-02 09:34:39+00:00
408041,WUK70   ,United Kingdom,1764668077,1764668078,15.9309,45.7015,10050.78,False,233.61,133.57,0.33,,10027.92,2703,False,0,2025-12-02 09:34:39+00:00
440179,EJU59QU ,Austria,1764668078,1764668078,4.8356,44.7656,10058.4,False,204.29,181.3,0.0,,10088.88,1000,False,0,2025-12-02 09:34:39+00:00
440181,EJU872M ,Austria,1764668078,1764668078,-1.3467,46.9556,3680.46,False,174.09,147.06,14.96,,3627.12,,False,0,2025-12-02 09:34:39+00:00
3e0610,DHTMM   ,Germany,1764668078,1764668078,-2.4581,47.2852,510.54,False,54.3,242.95,0.33,,502.92,,False,0,2025-12-02 09:34:39+00:00
44015a,EJU93VH ,Austria,1764667825,1764667855,2.4455,48.7354,342.9,False,67.91,254.17,-3.58,,350.52,1000,False,0,2025-12-02 09:34:39+00:00
440175,EJU48PM ,Austria,1764668078,1764668078,10.9468,51.8442,10515.6,False,215.57,250.92,3.9,,10530.84,1000,False,0,2025-12-02 09:34:39+00:00
3c0caa,TUI32X  ,Germany,1764668078,1764668078,7.981,50.7177,8496.3,False,191.57,148.06,9.1,,8519.16,2530,False,0,2025-12-02 09:34:39+00:00
478772,NOZ33B  ,Norway,1764668078,1764668078,1.6816,52.462,9928.86,False,263.76,40.65,7.15,,9692.64,1441,False,0,2025-12-02 09:34:39+00:00
392ae7,AFR72LE ,France,1764668078,1764668078,0.5352,46.159,10058.4,False,189.71,210.11,0.0,,9974.58,1000,False,0,2025-12-02 09:34:39+00:00
398d6d,FHDLN   ,France,1764668078,1764668078,3.5699,45.8912,5486.4,False,152.5,3.09,0.0,,5516.88,1000,False,0,2025-12-02 09:34:39+00:00
392ae8,AFR52DN ,France,1764668078,1764668078,1.4197,46.791,10668.0,False,198.5,195.95,0.0,,10591.8,7655,False,0,2025-12-02 09:34:39+00:00
4b0e29,HBFJL   ,Switzerland,1764668078,1764668078,3.1965,44.8385,8839.2,False,126.14,233.46,0.0,,8892.54,1000,False,0,2025-12-02 09:34:39+00:00
45216b,ABN1005 ,Bulgaria,1764668078,1764668078,23.5038,42.1749,10370.82,False,210.2,263.54,-0.33,,10408.92,4521,False,0,2025-12-02 09:34:39+00:00
452179,DAH1070 ,Bulgaria,1764668077,1764668077,4.0716,43.5276,472.44,False,79.78,305.02,-4.23,,533.4,5575,False,0,2025-12-02 09:34:39+00:00
392af4,AFR95BR ,France,1764668078,1764668078,-3.0025,42.3129,10287.0,False,248.16,6.79,3.9,,10195.56,1000,False,0,2025-12-02 09:34:39+00:00
392af1,AFR54DK ,France,1764668078,1764668078,11.0294,49.2427,8031.48,False,211.31,338.43,8.13,,8100.06,1000,False,0,2025-12-02 09:34:39+00:00
392af2,AFR28VP ,France,1764668078,1764668078,-5.6052,44.8118,11262.36,False,209.68,227.19,0.33,,11049.0,7650,False,0,2025-12-02 09:34:39+00:00
3e060a,GNY4903 ,Germany,1764668077,1764668078,9.1083,52.2856,182.88,False,26.34,192.41,-0.65,,205.74,,False,0,2025-12-02 09:34:39+00:00
392af8,AFR37QP ,France,1764668078,1764668078,0.1577,46.5807,9144.0,False,244.94,21.82,-0.33,,9060.18,1000,False,0,2025-12-02 09:34:39+00:00
392aef,AFR1348 ,France,1764668078,1764668078,2.6865,43.8442,11262.36,False,205.37,175.55,0.0,,11262.36,1000,False,0,2025-12-02 09:34:39+00:00
440191,EJU43XM ,Austria,1764668077,1764668078,11.0163,45.0942,11567.16,False,215.12,334.05,0.0,,11559.54,1000,False,0,2025-12-02 09:34:39+00:00
392aed,AFR73HX ,France,1764668079,1764668079,5.5795,52.571,9448.8,False,245.61,38.62,0.0,,9372.6,3357,False,0,2025-12-02 09:34:39+00:00
392aee,AFR73JY ,France,1764668078,1764668078,3.6706,49.5196,4259.58,False,154.76,199.82,-8.45,,4259.58,1000,False,0,2025-12-02 09:34:39+00:00
471dbf,WZZ167  ,Hungary,1764668078,1764668078,14.2193,47.5752,10980.42,False,215.78,55.1,0.0,,10965.18,1000,False,0,2025-12-02 09:34:39+00:00
471dbd,WMT29UM ,Hungary,1764668078,1764668078,15.8308,53.1319,11277.6,False,216.48,76.39,0.0,,11277.6,7662,False,0,2025-12-02 09:34:39+00:00
440d87,OEDDF   ,Austria,1764668073,1764668073,14.1244,42.6817,502.92,False,59.02,75.36,0.0,,579.12,,False,0,2025-12-02 09:34:39+00:00
471dbc,WZZ2RV  ,Hungary,1764668078,1764668078,17.1391,47.0787,11887.2,False,234.9,132.25,0.0,,11849.1,6034,False,0,2025-12-02 09:34:39+00:00
471dba,WZZ6529 ,Hungary,1764668078,1764668078,26.0571,44.6208,11277.6,False,242.64,113.36,0.0,,11247.12,6406,False,0,2025-12-02 09:34:39+00:00
ab6380,AAL292  ,United States,1764668078,1764668078,24.5984,43.4878,11269.98,False,268.39,97.71,-0.33,,11269.98,7507,False,0,2025-12-02 09:34:39+00:00
471dc0,WZZ8EZ  ,Hungary,1764668078,1764668078,3.2628,41.5074,10363.2,False,242.5,77.38,0.0,,10447.02,1000,False,0,2025-12-02 09:34:39+00:00
4c2e40,YULSA   ,Serbia,1764668078,1764668078,19.7107,44.4322,5852.16,False,196.63,232.44,5.2,,5913.12,1141,False,0,2025-12-02 09:34:39+00:00
440124,JAR28   ,Austria,1764668078,1764668078,7.7814,47.548,7620.0,False,129.04,254.74,0.33,,7703.82,1000,False,0,2025-12-02 09:34:39+00:00
300a63,ITY678  ,Italy,1764668078,1764668078,11.97,41.5851,2590.8,False,140.36,244.37,7.8,,2644.14,,False,0,2025-12-02 09:34:39+00:00
440159,EJU79NP ,Austria,1764668078,1764668078,4.5421,45.5744,9136.38,False,208.47,240.59,6.83,,9189.72,5763,False,0,2025-12-02 09:34:39+00:00
a05627,UAL971  ,United States,1764668078,1764668078,9.1837,43.1174,9753.6,False,247.14,291.49,0.0,,9799.32,4012,False,0,2025-12-02 09:34:39+00:00
471da8,WZZ93   ,Hungary,1764668078,1764668078,8.8352,50.2225,10668.0,False,222.32,124.54,0.0,,10683.24,3413,False,0,2025-12-02 09:34:39+00:00
a05626,UAL973  ,United States,1764668061,1764668064,4.4917,50.9028,,True,0.45,67.5,,,,,False,0,2025-12-02 09:34:39+00:00
4857b3,LIFELN1 ,Kingdom of the Netherlands,1764667858,1764667858,4.9896,52.5041,76.2,False,5.14,216.87,-1.63,,60.96,6221,False,0,2025-12-02 09:34:39+00:00
471daf,WZZ8KV  ,Hungary,1764667922,1764667922,20.9775,52.1647,,True,6.17,298.12,,,,1000,False,0,2025-12-02 09:34:39+00:00
471db7,WZZ596  ,Hungary,1764668078,1764668078,9.0311,44.6403,10972.8,False,219.18,49.09,-0.33,,11010.9,1000,False,0,2025-12-02 09:34:39+00:00
471db4,WZZ2W   ,Hungary,1764668078,1764668078,5.4358,52.4258,11292.84,False,246.72,79.79,0.0,,11178.54,2047,False,0,2025-12-02 09:34:39+00:00
471db5,WZZ2799 ,Hungary,1764667765,1764667813,23.4499,42.6945,,True,68.65,274.73,-3.25,,,5544,False,0,2025-12-02 09:34:39+00:00
471db8,WZZ2TS  ,Hungary,1764668079,1764668079,8.9728,44.1688,10957.56,False,219.72,68.0,0.0,,11010.9,1000,False,0,2025-12-02 09:34:39+00:00
471db9,WMT5288 ,Hungary,1764668078,1764668078,8.5531,47.6498,10668.0,False,224.11,111.97,-0.33,,10698.48,0670,False,0,2025-12-02 09:34:39+00:00
495298,TAP1921 ,Portugal,1764668077,1764668078,-8.8928,39.6071,7010.4,False,208.39,200.67,0.0,,7063.74,,False,0,2025-12-02 09:34:39+00:00
452124,LZB301  ,Bulgaria,1764668078,1764668078,15.605,49.2719,8534.4,False,218.05,321.13,-4.88,,8564.88,2654,False,0,2025-12-02 09:34:39+00:00
440d93,TAY5VC  ,Austria,1764667840,1764667914,12.2343,45.4135,350.52,False,67.38,42.21,-3.9,,441.96,7343,False,0,2025-12-02 09:34:39+00:00
495290,TAP453  ,Portugal,1764668078,1764668078,1.2912,48.6762,6758.94,False,168.42,252.95,11.38,,6682.74,7661,False,0,2025-12-02 09:34:39+00:00
400960,BAW364  ,United Kingdom,1764668078,1764668078,4.17,45.0661,8839.2,False,227.58,146.53,0.0,,8884.92,6331,False,0,2025-12-02 09:34:39+00:00
32b407,KAYI  05,Italy,1764668071,1764668075,27.4248,41.0848,1737.36,False,76.7,271.92,0.0,,1767.84,,False,0,2025-12-02 09:34:39+00:00
440d35,AOJ76R  ,Austria,1764668078,1764668078,6.3564,46.6803,13106.4,False,251.58,0.59,0.0,,13068.3,1000,False,0,2025-12-02 09:34:39+00:00
4bb2ad,TKJ72W  ,Turkey,1764668077,1764668078,26.1664,43.1659,9753.6,False,209.09,317.99,0.0,,9806.94,5357,False,0,2025-12-02 09:34:39+00:00
40093f,BAW727G ,United Kingdom,1764668078,1764668078,4.6395,47.482,10972.8,False,220.59,326.61,-0.33,,10942.32,5701,False,0,2025-12-02 09:34:39+00:00
3de665,HSOMR2  ,Germany,1764667885,1764667948,6.5528,53.7438,784.86,False,62.84,309.69,-3.58,,746.76,7745,False,0,2025-12-02 09:34:39+00:00
40092b,LOG96LP ,United Kingdom,1764668003,1764668003,-3.3657,55.9495,,True,2.06,250.31,,,,,False,0,2025-12-02 09:34:39+00:00
440117,EJU46AG ,Austria,1764668078,1764668078,8.4183,48.0197,11894.82,False,217.88,175.12,0.33,,11902.44,1000,False,0,2025-12-02 09:34:39+00:00
a05669,UAL945  ,United States,1764668078,1764668078,-2.6076,56.7672,10363.2,False,261.71,313.01,-0.33,,9944.1,2525,False,0,2025-12-02 09:34:39+00:00
400935,BAW825  ,United Kingdom,1764668078,1764668078,-1.6326,52.3902,6560.82,False,167.65,146.26,-7.48,,6362.7,6037,False,0,2025-12-02 09:34:39+00:00
4bb2a1,TKJ40L  ,Turkey,1764668078,1764668078,19.9518,46.4002,10355.58,False,220.91,307.43,-0.33,,10294.62,1000,False,0,2025-12-02 09:34:39+00:00
4bb2a2,TKJ1KQ  ,Turkey,1764668078,1764668078,24.6413,43.7131,10980.42,False,212.9,305.96,0.0,,10995.66,3212,False,0,2025-12-02 09:34:39+00:00
7105b1,SVA119  ,Saudi Arabia,1764668078,1764668078,19.9054,41.0088,11574.78,False,241.91,314.57,0.33,,11590.02,5536,False,0,2025-12-02 09:34:39+00:00
7105b0,SVA101  ,Saudi Arabia,1764667911,1764668076,19.1107,42.1234,12192.0,False,239.76,304.95,0.0,,12153.9,5536,False,0,2025-12-02 09:34:39+00:00
4007ee,BAW5KW  ,United Kingdom,1764668078,1764668078,-2.7607,50.6556,8938.26,False,221.25,80.36,-8.78,,8671.56,7656,False,0,2025-12-02 09:34:39+00:00
a8b9b3,UAL940  ,United States,1764668078,1764668078,-1.5388,50.6714,6370.32,False,190.81,74.84,-7.48,,6210.3,7641,False,0,2025-12-02 09:34:39+00:00
4bb1e4,THY3SX  ,Turkey,1764668078,1764668078,25.6849,42.8592,11010.9,False,219.52,297.65,5.53,,11026.14,4672,False,0,2025-12-02 09:34:39+00:00
4007f6,BAW252N ,United Kingdom,1764668078,1764668078,-4.9981,49.9735,12496.8,False,263.94,62.24,-0.33,,12199.62,,False,0,2025-12-02 09:34:39+00:00
404433,GBZOZ   ,United Kingdom,1764668070,1764668074,-2.662,51.3985,373.38,False,46.94,27.41,3.58,,,,False,0,2025-12-02 09:34:39+00:00
402a0c,GLFSN   ,United Kingdom,1764668058,1764668059,-2.8177,53.3351,228.6,False,34.05,265.67,-1.95,,137.16,7010,False,0,2025-12-02 09:34:39+00:00
4007f3,BAW118  ,United Kingdom,1764668077,1764668078,28.1368,43.4082,10363.2,False,209.2,306.0,0.0,,10378.44,2655,False,0,2025-12-02 09:34:39+00:00
4007db,LOG14WM ,United Kingdom,1764668077,1764668077,-1.7082,55.036,,True,3.34,264.38,,,,6354,False,0,2025-12-02 09:34:39+00:00
4007da,LOG77A  ,United Kingdom,1764668063,1764668063,-2.2309,57.2469,495.3,False,58.77,159.5,-3.9,,350.52,6354,False,0,2025-12-02 09:34:39+00:00
4bb1e8,THY5DV  ,Turkey,1764668078,1764668078,12.9998,46.3047,10972.8,False,250.3,284.52,-0.33,,10972.8,5321,False,0,2025-12-02 09:34:39+00:00
89621a,UAE44   ,United Arab Emirates,1764668078,1764668078,9.8781,49.5043,8054.34,False,233.68,127.58,10.73,,8115.3,7711,False,0,2025-12-02 09:34:39+00:00
4baac9,THY1ZG  ,Turkey,1764668078,1764668078,29.5497,39.5924,9448.8,False,240.56,158.81,0.0,,9555.48,0723,False,0,2025-12-02 09:34:39+00:00
4baac8,,Turkey,1764667815,1764667815,11.0758,49.4953,,True,0.0,188.44,,,,,False,0,2025-12-02 09:34:39+00:00
4baac5,THY3YH  ,Turkey,1764668078,1764668078,-0.7209,44.8314,,True,4.37,28.12,,,,4131,False,0,2025-12-02 09:34:39+00:00
4baacc,THY1VM  ,Turkey,1764668077,1764668078,29.6224,41.8478,7223.76,False,232.14,63.83,9.43,,7292.34,5122,False,0,2025-12-02 09:34:39+00:00
4baacd,THY8CS  ,Turkey,1764668078,1764668078,28.9472,41.2947,2758.44,False,148.22,178.41,14.31,,2842.26,,False,0,2025-12-02 09:34:39+00:00
4baaca,THY1145 ,Turkey,1764668078,1764668079,27.1478,39.0815,11887.2,False,221.32,188.02,0.0,,11955.78,5335,False,0,2025-12-02 09:34:39+00:00
4baacb,THY4GW  ,Turkey,1764668078,1764668078,25.0327,54.4517,1402.08,False,118.77,85.03,-4.55,,1463.04,1000,False,0,2025-12-02 09:34:39+00:00
440d10,EJU46QP ,Austria,1764668078,1764668078,25.1086,39.9482,11277.6,False,226.47,155.01,0.0,,11361.42,7431,False,0,2025-12-02 09:34:39+00:00
4892c2,ENT4553 ,Poland,1764668077,1764668077,22.1762,46.5192,11277.6,False,231.15,163.58,0.0,,11209.02,2213,False,0,2025-12-02 09:34:39+00:00
7105af,SVA373  ,Saudi Arabia,1764668078,1764668078,14.8397,35.7472,10965.18,False,220.4,277.24,0.33,,11079.48,,False,0,2025-12-02 09:34:39+00:00
495210,TAP11MG ,Portugal,1764668077,1764668078,-4.9121,36.9036,4823.46,False,143.63,277.2,12.68,,4968.24,2644,False,0,2025-12-02 09:34:39+00:00
495211,TAP11SV ,Portugal,1764668078,1764668078,-7.4712,37.157,8839.2,False,201.39,292.37,-0.33,,8945.88,2640,False,0,2025-12-02 09:34:39+00:00
4892c7,ENT6HP  ,Poland,1764667985,1764667985,16.8393,52.416,,True,0.06,47.81,,,,,False,0,2025-12-02 09:34:39+00:00
495212,TAP1032 ,Portugal,1764668078,1764668078,-8.4414,39.0972,5669.28,False,211.03,64.75,11.7,,5760.72,4422,False,0,2025-12-02 09:34:39+00:00
48455d,KLM924  ,Kingdom of the Netherlands,1764668078,1764668078,-1.9286,55.0639,11506.2,False,207.11,147.89,7.8,,11125.2,,False,0,2025-12-02 09:34:39+00:00
48455f,KLM591  ,Kingdom of the Netherlands,1764668078,1764668078,4.7699,51.9446,3489.96,False,164.83,185.37,5.53,,3444.24,0164,False,0,2025-12-02 09:34:39+00:00
484559,KLM87P  ,Kingdom of the Netherlands,1764667897,1764667897,2.0845,41.2925,,True,9.77,163.12,,,,1000,False,0,2025-12-02 09:34:39+00:00
394593,FGRMT   ,France,1764668077,1764668078,1.9785,48.6596,487.68,False,32.02,66.32,0.98,,495.3,,False,0,2025-12-02 09:34:39+00:00
484557,KLM41H  ,Kingdom of the Netherlands,1764668078,1764668078,4.1611,51.1193,9624.06,False,192.13,202.51,5.2,,9532.62,1000,False,0,2025-12-02 09:34:39+00:00
484556,KLM1930 ,Kingdom of the Netherlands,1764668078,1764668078,4.7186,52.435,518.16,False,62.84,182.82,-2.93,,487.68,1000,False,0,2025-12-02 09:34:39+00:00
34568d,VOE9BA  ,Spain,1764668078,1764668078,7.9695,45.213,9662.16,False,226.05,267.52,8.45,,9715.5,0430,False,0,2025-12-02 09:34:39+00:00
abc651,DAL50   ,United States,1764668078,1764668078,-0.3668,51.4778,358.14,False,62.76,269.53,-2.6,,320.04,5164,False,0,2025-12-02 09:34:39+00:00
485873,KLM80X  ,Kingdom of the Netherlands,1764668078,1764668078,0.6298,51.854,10058.4,False,227.59,76.4,0.0,,9799.32,2212,False,0,2025-12-02 09:34:39+00:00
485874,KLM73Y  ,Kingdom of the Netherlands,1764668078,1764668079,6.2772,49.4179,10668.0,False,210.03,164.81,0.33,,10637.52,1000,False,0,2025-12-02 09:34:39+00:00
485875,KLM1127 ,Kingdom of the Netherlands,1764668078,1764668078,3.0854,51.8685,10005.06,False,191.86,264.15,4.88,,9883.14,7344,False,0,2025-12-02 09:34:39+00:00
345687,ANE32BD ,Spain,1764668078,1764668078,8.9893,48.577,7940.04,False,232.6,10.19,-13.0,,7993.38,1000,False,0,2025-12-02 09:34:39+00:00
345688,ANE1070 ,Spain,1764668078,1764668078,-3.709,40.054,3749.04,False,144.53,6.75,-7.48,,3802.38,5047,False,0,2025-12-02 09:34:39+00:00
4b39a3,HBVVN   ,Switzerland,1764668071,1764668077,8.4041,46.973,,True,0.0,253.12,,,,,False,0,2025-12-02 09:34:39+00:00
7380c1,ELY315  ,Israel,1764668078,1764668078,19.6107,43.3675,12184.38,False,241.57,315.86,0.33,,12161.52,2273,False,0,2025-12-02 09:34:39+00:00
345685,IBS1861 ,Spain,1764668078,1764668078,-2.0549,48.3938,10363.2,False,264.99,10.18,0.0,,10119.36,7450,False,0,2025-12-02 09:34:39+00:00
7380c4,ELY323  ,Israel,1764668076,1764668077,20.0416,40.8067,11574.78,False,240.24,317.08,0.33,,11590.02,4130,False,0,2025-12-02 09:34:39+00:00
7380c8,ELY006  ,Israel,1764668077,1764668078,8.8138,47.1097,11887.2,False,242.52,126.29,0.0,,11902.44,1146,False,0,2025-12-02 09:34:39+00:00
46f202,,Greece,1764668071,1764668077,22.977,40.5117,,True,1.29,180.0,,,,,False,0,2025-12-02 09:34:39+00:00
4b5c20,ZEBRA7  ,Switzerland,1764667818,1764667818,8.5723,47.4545,,True,5.14,149.06,,,,,False,0,2025-12-02 09:34:39+00:00
4ca9c2,RYR1ET  ,Ireland,1764668078,1764668078,8.8882,48.7129,5859.78,False,156.56,137.4,-8.13,,5928.36,3457,False,0,2025-12-02 09:34:39+00:00
